,ROPOLine,Task Order,Condom Adjusted Task Order,Country,RO Number,PO DO IO Number,Order Number,Prime Line Number,Status Name,TLP Indicator,Order Type,Fulfillment Method,Transportation Mode,Item Tracer Category,Product Category,Item ID,ProductName,UOM,Base Unit,Base Unit Multiplier,Item Volume,Item Volume UOM,Item Weight,Item Weight UOM,Health Element,D365 Health Element,D365 Funding Source,D365 Funding Source Detail,Estimated Lead Time in Days,Emergency Order,Manufacturer Name,Manufacturer Location,Manufacture CountryCountry of Origin,Supplier,Order Pick Up Country,Vendor Incoterm,Destination Incoterm,Unit Price,List Price,Ordered Quantity,Line Total,Shipped Quantity,QAquantity,Delivery Value,Total Actual Freight Costs,In Full (IFD),On Time (OTD),Between -14 and 14,Between -30 and 30,OTIF Categories,OTIF Between -14 and 14,OTIF Between -30 and 30,Average Days Late Binned,Average Days Late,Number of Shipments,Delivery Progress,Line Delivery Status,Agreed Delivery Date,Agreed Delivery Date Year,Agreed Delivery Date Year Month,Agreed Delivery Date Fiscal Year,Agreed Delivery Date Fiscal Quarter Year,Revised Agreed Delivery Date,Revised Agreed Delivery Date Year,Revised Agreed Delivery Date Year Month,Revised Agreed Delivery Date Fiscal Year,Revised Agreed Delivery Date Fiscal Quarter Year,Order Entry Date,Order Entry Date Year,Order Entry Date Year Month,Order Entry Date Fiscal Year,Order Entry Date Fiscal Quarter Year,Requested Delivery Date,Requested Delivery Date Year,Requested Delivery Date Year Month,Requested Delivery Date Fiscal Year,Requested Delivery Date Fiscal Quarter Year,Estimated Delivery Date,Estimated Delivery Date Year,Estimated Delivery Date Year Month,Estimated Delivery Date Fiscal Year,Estimated Delivery Date Fiscal Quarter Year,Latest Actual Delivery Date,Latest Actual Delivery Date Year,Latest Actual Delivery Date Year Month,Latest Actual Delivery Date Fiscal Year,Latest Actual Delivery Date Fiscal Quarter Year,RO Clarified Date,RO Sent Plan Fulfillment Date,RO Sent Sourcing RFX Event Date,Initial PSM Source Approval Date,Recipient Approval Date,USAID Approval Date,PO Released For Fulfillment Date,PO Released For Fulfillment Date Year,PO Released For Fulfillment Date Year Month,PO Released For Fulfillment Date Fiscal Year,PO Released For Fulfillment Date Fiscal Quarter Year,Committed Goods Available Date,Actual Goods Available Date,Actual Cargo Ready Date,QA Complete Date,Max Pick Up Date,Max Ship Date,Max Departure Date,Max Arrival Date,Order Cycle Time,RO on Hold - Client,RO on Hold - Recipient,RO on Hold – Pre-RFxPre-Allocation Stage,RO on Hold – Tech Package Stage,RO on Hold – Supply Planning,On Hold Pending PO Release,On Hold Pending RO Release,Line Item Total Dwell,RO Validation,Sourcing and Planning,USAID Approval,Process PODO,Manufacture,Pick Up,Deliver,Quality Assurance,Reason Code,Reason Text,Changed Field,Reason Code Duration
918,RO10082136RO10082136_516,TO3,TO3,Congo DRC,RO10082136,RO10082136_5,RO10082136,16,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100031GNE06D03X,"Depot (SC) Medroxyprogesterone Acetate 104 mg/0.65 mL, Pre-Filled Uniject Device, 1 Syringe                                     ",UNT,Syringe,1.0,7.5e-05,CBM,0.00521,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.85,0.85,25000.0,21250.0,25000.0,0.0,21250.0,8666.49,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-07-22,2020,2020-07,2020,2020-Q4,2020-04-21,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-03-06,2020,2020-03,2020,2020 Q2,2020-04-21,2020,2020-04,2020,2020-Q3,,,2019-10-08,2019-10-11,2019-10-11,2019-10-16,2019-12-03,2019,2019-12,2020,2020-Q1,2019-12-09,,2019-12-05,,2020-02-26,2020-02-27,2020-02-27,2020-04-21,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,48.0,2.0,83.0,55.0,,AD012,"erroneously entered the new ADD as 4/10 instead of 4/21.
RDD is 12/31/2019, original ADD was 7/22/2020 Waiver was obtained earlier than expected so PSM can deliver closer to the RDD",AGREED_DELIVERY_DATE,11.0
940,RO10082156RO10082156_12,TO3,TO3,Mozambique,RO10082156,RO10082156_1,RO10082156,2,Partially Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,483120.0,125611.2,479520.0,0.0,124675.2,,N,Y,Y,Y,On Time Not In Full,On Time Not In Full,On Time Not In Full,,0.0,1.0,2,Delivered - On Time,2020-10-01,2020,2020-10,2021,2021-Q1,2020-08-25,2020,2020-08,2020,2020-Q4,2019-09-11,2019,2019-09,2019,2019-Q4,2020-09-30,2020,2020-09,2020,2020-Q4,2020-09-01,2020,2020-09,2020,2020 Q4,2020-08-25,2020,2020-08,2020,2020-Q4,2019-09-12,2019-09-12,2019-09-19,2020-04-06,2020-04-08,2020-04-09,2020-05-14,2020,2020-05,2020,2020-Q3,2020-05-19,,,,2020-06-05,,,2020-08-25,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,1.0,35.0,,,81.0,,AD012,"RDD is 9/30, original ADD was 10/1.
Since Bayer could make supply available earlier, PSM proposed an early delivery to the country.",AGREED_DELIVERY_DATE,-37.0
985,RO10090221PO100162873,TO3,TO3,Bangladesh,RO10090221,PO10016287,PO10016287,3,Shipment Delivered,GSC,Purchase Order,Direct Drop,Land,Injectable Contraceptives,Injectable Contraceptives,100125GPA08P32Y,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, SR, 1 Vial                                                        ",UNT,Vial,1.0,5e-05,CBM,0.0125,KGM             ,317MISSION,,,,,N,Incepta Pharmaceuticals Ltd,"Unit 1, Injectable Potent Drug (IPD) Krishnapura, Sahabelishor, Dhamrai, Dhaka, Bangladesh",BD,Incepta Pharmaceuticals Ltd,Bangladesh,DDP,DAP,0.53,0.53,301320.0,159699.6,301320.0,0.0,159699.6,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-13.0,1.0,2,Delivered - On Time,2020-12-01,2020,2020-12,2021,2021-Q1,2020-12-01,2020,2020-12,2021,2021-Q1,2020-02-27,2020,2020-02,2020,2020-Q2,2020-10-30,2020,2020-10,2021,2021-Q1,2020-11-15,2020,2020-11,2021,2021 Q1,2020-11-18,2020,2020-11,2021,2021-Q1,,,,2020-07-24,2020-07-27,2020-07-28,2020-08-21,2020,2020-08,2020,2020-Q4,2020-11-15,,,,,2020-11-18,,,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,24.0,,,,,SD000,No delay,ESTIMATED_DELIVERY_DATE,
990,RO10088250PO100142281,TO3,TO3,Congo DRC,RO10088250,PO10014228,PO10014228,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,6000.0,41400.0,6000.0,0.0,41400.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,7.0,1.0,2,Delivered - On Time,2021-01-14,2021,2021-01,2021,2021-Q2,2021-01-14,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-11-30,2020,2020-11,2021,2021-Q1,2020-10-28,2020,2020-10,2021,2021 Q1,2021-01-21,2021,2021-01,2021,2021-Q2,,,2020-02-10,2020-02-26,2020-02-26,2020-02-27,2020-03-26,2020,2020-03,2020,2020-Q2,2020-07-02,2020-07-01,2020-07-21,,2020-08-06,2020-08-10,2020-08-10,2021-01-21,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,1.0,28.0,97.0,36.0,168.0,,SD000,AGAD added., ,
1044,RO10072109RO10072109_14,TO3,TO3,Nigeria,RO10072109,RO10072109_1,RO10072109,4,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,700000.0,616000.0,700000.0,0.0,616000.0,42111.0,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,3.0,1.0,2,Delivered - On Time,2019-12-02,2019,2019-12,2020,2020-Q1,2019-12-02,2019,2019-12,2020,2020-Q1,2019-03-18,2019,2019-03,2019,2019-Q2,2019-12-02,2019,2019-12,2020,2020-Q1,2019-12-05,2019,2019-12,2020,2020 Q1,2019-12-05,2019,2019-12,2020,2020-Q1,,2019-05-20,,2019-07-31,2019-08-05,2019-08-05,2019-09-20,2019,2019-09,2019,2019-Q4,2019-09-24,,2019-09-26,,2019-10-03,2019-10-07,2019-10-07,2019-12-05,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,77.0,0.0,46.0,6.0,7.0,63.0,,,,,
1171,RO10090207RO10090207_314,TO3,TO3,Congo DRC,RO10090207,RO10090207_3,RO10090207,14,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,18000.0,15840.0,18000.0,0.0,15840.0,2099.63,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-10-12,2020,2020-10,2021,2021-Q1,2020-09-16,2020,2020-09,2020,2020-Q4,2020-03-10,2020,2020-03,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020-Q3,2020-08-19,2020,2020-08,2020,2020 Q4,2020-09-16,2020,2020-09,2020,2020-Q4,,,,2020-03-18,2020-03-18,2020-03-23,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-27,,2020-06-22,,2020-06-30,2020-07-05,2020-07-05,2020-09-16,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,30.0,61.0,8.0,78.0,,AD012,"""RDD is 4/1/2020, original ADD was 10/12/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD""",AGREED_DELIVERY_DATE,-26.0
1309,RO10088249RO10088249_212,TO3,TO3,Congo DRC,RO10088249,RO10088249_2,RO10088249,12,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,35280.0,10584.0,35280.0,0.0,10584.0,4983.17,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,5.0,1.0,2,Delivered - On Time,2020-10-09,2020,2020-10,2021,2021-Q1,2020-10-09,2020,2020-10,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-07-01,2020,2020-07,2020,2020-Q4,2020-08-14,2020,2020-08,2020,2020 Q4,2020-10-14,2020,2020-10,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-29,,2020-06-24,,2020-07-02,2020-07-05,2020-07-05,2020-10-14,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,33.0,63.0,8.0,104.0,,,,,
1341,RO10088155PO100145192,TO3,TO3,Uganda,RO10088155,PO10014519,PO10014519,2,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S27K,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.00011999999999999999,CBM,0.01845,KGM             ,317MISSION,,,,,N,"PT Tunggal Idman Abdi (Supplier, Missionpharma).","PT Tunggal Idman Abdi (Hormone Plant 2), Jalan Jendral Ahmad Yani No.7, Jakarta Timur 13230. Indonesia",ID,Missionpharma A/S,Denmark,FCA,DDP,0.7759999999999999,0.78,394500.0,306132.0,394500.0,0.0,306132.0,16584.0,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-13.0,1.0,2,Delivered - On Time,2020-08-31,2020,2020-08,2020,2020-Q4,2020-08-31,2020,2020-08,2020,2020-Q4,2020-01-08,2020,2020-01,2020,2020-Q2,2020-08-31,2020,2020-08,2020,2020-Q4,2020-08-18,2020,2020-08,2020,2020 Q4,2020-08-18,2020,2020-08,2020,2020-Q4,,,2020-02-19,2020-03-12,2020-03-13,2020-03-13,2020-04-22,2020,2020-04,2020,2020-Q3,2020-05-11,2020-05-11,2020-05-11,,2020-06-09,2020-06-13,2020-06-13,2020-08-18,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,23.0,0.0,40.0,19.0,29.0,70.0,,SD000,Missionpharma expedited to accommodate projected logistics delays that could risk in country stock levels. Their efforts while working on a skeleton crew are noted and appreciated.,CHANGE_ORDER_DATE,
1566,RO10065214RO10065214_12,TO3,TO3,Mozambique,RO10065214,RO10065214_1,RO10065214,2,Shipment Delivered,GSC,Distribution Order,RDC,Land,Injectable Contraceptives,Injectable Contraceptives,100031GNE06D03X,"Depot (SC) Medroxyprogesterone Acetate 104 mg/0.65 mL, Pre-Filled Uniject Device, 1 Syringe                                     ",UNT,Syringe,1.0,7.5e-05,CBM,0.00521,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,South Africa,,DAP,0.85,0.85,102800.0,87380.0,102800.0,0.0,87380.0,3615.82,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-4.0,1.0,2,Delivered - On Time,2020-09-06,2020,2020-09,2020,2020-Q4,2020-06-01,2020,2020-06,2020,2020-Q3,2018-10-23,2018,2018-10,2019,2019-Q1,2020-06-30,2020,2020-06,2020,2020-Q3,2020-05-29,2020,2020-05,2020,2020 Q3,2020-05-28,2020,2020-05,2020,2020-Q3,,2018-10-24,2019-12-04,2020-01-06,2020-01-08,2020-01-12,2020-05-01,2020,2020-05,2020,2020-Q3,2020-05-06,,2020-05-06,,2020-05-23,2020-05-23,2020-05-23,2020-05-28,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,441.0,4.0,110.0,5.0,17.0,5.0,,AD012,"needed asap in country, leadtime were cut as no pre-shipment testing was needed",AGREED_DELIVERY_DATE,-97.0
1598,RO10082141PO100127472,TO3,TO3,Congo DRC,RO10082141,PO10012747,PO10012747,2,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,4000.0,27600.0,4000.0,0.0,27600.0,773.52,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-07-06,2020,2020-07,2020,2020-Q4,2020-04-01,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-02-27,2020,2020-02,2020,2020 Q2,2020-04-01,2020,2020-04,2020,2020-Q3,,,,2019-09-20,2019-09-20,2019-09-30,2019-11-12,2019,2019-11,2020,2020-Q1,2019-12-19,2019-12-20,2019-12-23,,2020-02-15,2020-02-19,2020-02-19,2020-04-01,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,43.0,38.0,57.0,46.0,,SD000,AGAD added., ,
1614,RO10083205PO100130261,TO3,TO3,Liberia,RO10083205,PO10013026,PO10013026,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Standard Days Method,Standard Days Method,100122XXE01S01C,"Standard Days Method Color-Coded Plastic Beads, 1 Each                                                                          ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,Cycle Technologies,"Welson Metal and Sanitary, Flat G 19/F Phase I, Superluck Industrial Building, 45-53 Sha Tsui Road, Tsuen Wan NT, Hong Kong",HK,Cycle Technologies,United States,FCA,DAP,1.47,1.47,1500.0,2205.0,1500.0,0.0,2205.0,2589.72,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,1.0,1.0,2,Delivered - On Time,2020-03-31,2020,2020-03,2020,2020-Q2,2020-06-16,2020,2020-06,2020,2020-Q3,2019-10-02,2019,2019-10,2020,2020-Q1,2020-03-31,2020,2020-03,2020,2020-Q2,2020-06-10,2020,2020-06,2020,2020 Q3,2020-06-17,2020,2020-06,2020,2020-Q3,2019-10-02,,2019-10-02,2019-10-15,2019-10-29,2019-10-30,2019-12-03,2019,2019-12,2020,2020-Q1,2020-01-06,2020-01-09,2020-01-09,,2020-04-28,2020-05-02,2020-05-02,2020-06-17,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,34.0,37.0,110.0,50.0,,AD070,"This order was impacted by covid-19 (logistics).
On 7/1, the ADD was changed from 6/17 to 6/16 to replace the incorrect SD020 code with the correct AD070 for covid-19 impact.",AGREED_DELIVERY_DATE,-1.0
1652,RO10088245PO100144071,TO3,TO3,Congo DRC,RO10088245,PO10014407,PO10014407,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,100129GYV01S0AE,"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each                                                                                   ",UNT,Each,1.0,0.0005099999999999999,CBM,0.0625,KGM             ,317MISSION,,,,,N,N.V. Organon,"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands",NL,"Merck, Sharp + Dohme B.V.",Netherlands,FCA,DAP,8.5,8.5,2088.0,17748.0,2088.0,0.0,17748.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2021-04-01,2021,2021-04,2021,2021-Q3,2021-01-15,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020-Q3,2020-10-31,2020,2020-10,2021,2021 Q1,2021-01-15,2021,2021-01,2021,2021-Q2,,,2020-02-06,2020-03-10,2020-03-10,2020-03-12,2020-04-01,2020,2020-04,2020,2020-Q3,2020-08-14,2020-07-28,2020-08-11,,2020-08-28,2020-09-01,2020-09-01,2021-01-15,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,2.0,20.0,118.0,31.0,140.0,,AD012,"RDD was 4/1/2020; original ADD was 4/1/2021 due to the global shortage and allocation of NXT w/ CPG. Production for DRC was allocated earlier than initially planned and the waiver leadtime was shorter than usual, so PSM could deliver earlier.",AGREED_DELIVERY_DATE,-76.0
1774,RO10084122RO10084122_14,TO3,TO3,Tanzania,RO10084122,RO10084122_1,RO10084122,4,Shipment Delivered,GSC,Distribution Order,RDC,Air,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,United Arab Emirates,,FCA,0.23,0.23,219744.0,50541.12,219744.0,0.0,50541.12,30480.16,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,1.0,1.0,2,Delivered - On Time,2020-04-30,2020,2020-04,2020,2020-Q3,2020-05-10,2020,2020-05,2020,2020-Q3,2019-10-22,2019,2019-10,2020,2020-Q1,2020-04-30,2020,2020-04,2020,2020-Q3,2020-05-11,2020,2020-05,2020,2020 Q3,2020-05-11,2020,2020-05,2020,2020-Q3,,,,2019-11-08,2019-11-12,2019-11-14,2020-02-04,2020,2020-02,2020,2020-Q2,2020-02-09,,2020-02-10,,2020-04-30,2020-05-03,2020-05-03,2020-05-11,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,82.0,6.0,80.0,11.0,,AD070,"This order was impacted by covid-19 (logistics).
On 7/1, the ADD was changed from 5/11 to 5/10 to replace the incorrect SD020 code with the correct AD070 for covid-19 impact.",AGREED_DELIVERY_DATE,-1.0
1778,RO10077145RO10077145_12,TO3,TO3,Bangladesh,RO10077145,RO10077145_1,RO10077145,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DDP,0.88,0.88,750200.0,660176.0,750200.0,0.0,660176.0,21074.99,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2019-09-12,2019,2019-09,2019,2019-Q4,2019-10-03,2019,2019-10,2020,2020-Q1,2019-06-03,2019,2019-06,2019,2019-Q3,2019-07-31,2019,2019-07,2019,2019-Q4,2019-10-02,2019,2019-10,2020,2020 Q1,2019-10-03,2019,2019-10,2020,2020-Q1,,,,2019-06-04,2019-06-13,2019-06-13,2019-06-17,2019,2019-06,2019,2019-Q3,2019-06-21,,2019-06-21,,2019-07-02,2019-07-06,2019-07-06,2019-10-03,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,4.0,11.0,93.0,,AD050,"order tracking on time, arrived 8/25. Even if 3PL had cleared same pdt before, authorities sought additional information which resulted in clearance end of Sept eg in more than a month compared to the usual 7 days for clearance and final delivery.",AGREED_DELIVERY_DATE,21.0
1794,RO10084294RO10084294_23,TO3,TO3,Angola,RO10084294,RO10084294_2,RO10084294,3,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317CORE,,,,,Y,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,United Arab Emirates,,DAP,0.23,0.23,1626912.0,374189.76,1626912.0,0.0,374189.76,35282.98,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-06-30,2020,2020-06,2020,2020-Q3,2020-06-02,2020,2020-06,2020,2020-Q3,2019-11-08,2019,2019-11,2020,2020-Q1,2020-03-31,2020,2020-03,2020,2020-Q2,2020-05-30,2020,2020-05,2020,2020 Q3,2020-06-02,2020,2020-06,2020,2020-Q3,,2019-11-08,,2019-11-12,2020-02-10,2020-02-11,2020-02-12,2020,2020-02,2020,2020-Q2,2020-02-17,,2020-02-18,,2020-03-19,2020-03-21,2020-03-21,2020-06-02,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,1.0,6.0,30.0,75.0,,AD014,order had to be consolidated for shipment with RO10084293 (IUDs) since the latter was too small to ship on its own.,AGREED_DELIVERY_DATE,-28.0
1869,RO10094123PO100163181,TO3,TO3,Bangladesh,RO10094123,PO10016318,PO10016318,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Other Non-Pharma,Medical Supplies,104353XUZ0JX33W,"Syringe, With Needle, 2 mL, 24G x 1.0 in, Auto-Disable, Sterile, Fixed Needle, Individually Packaged, 2400 Each                 ",CAS,Each,2400.0,0.14,CBM,11.0,KGM             ,317MISSION,,,,,N,Wuxi Yushou Medical Appliances Co.Ltd,"No. 215 Xigang Road, Dongbeitang, Wuxi City, Jiangsu Province, China 214191",CN,AMEX Import-Export GmbH,Austria,FCA,DAP,115.2,115.2,504.0,58060.8,504.0,0.0,58060.8,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-11-24,2020,2020-11,2021,2021-Q1,2020-12-02,2020,2020-12,2021,2021-Q1,2020-04-21,2020,2020-04,2020,2020-Q3,2020-08-28,2020,2020-08,2020,2020-Q4,2020-11-24,2020,2020-11,2021,2021 Q1,2020-12-02,2020,2020-12,2021,2021-Q1,,,,2020-06-24,2020-07-27,2020-07-28,2020-08-19,2020,2020-08,2020,2020-Q4,2020-08-10,,,,2020-11-06,,,2020-12-02,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,22.0,,,26.0,,AD050,"ADD was 11/24 GAD 8/26, it was adequate on the agreed importation&shipping procedure btw PSM-Mission-SMC. But came several challenges: change in dox requested; lost samples ; DGDA requested full registration; shipment delays",AGREED_DELIVERY_DATE,8.0
