,ROPOLine,Task Order,Condom Adjusted Task Order,Country,RO Number,PO DO IO Number,Order Number,Prime Line Number,Status Name,TLP Indicator,Order Type,Fulfillment Method,Transportation Mode,Item Tracer Category,Product Category,Item ID,ProductName,UOM,Base Unit,Base Unit Multiplier,Item Volume,Item Volume UOM,Item Weight,Item Weight UOM,Health Element,D365 Health Element,D365 Funding Source,D365 Funding Source Detail,Estimated Lead Time in Days,Emergency Order,Manufacturer Name,Manufacturer Location,Manufacture CountryCountry of Origin,Supplier,Order Pick Up Country,Vendor Incoterm,Destination Incoterm,Unit Price,List Price,Ordered Quantity,Line Total,Shipped Quantity,QAquantity,Delivery Value,Total Actual Freight Costs,In Full (IFD),On Time (OTD),Between -14 and 14,Between -30 and 30,OTIF Categories,OTIF Between -14 and 14,OTIF Between -30 and 30,Average Days Late Binned,Average Days Late,Number of Shipments,Delivery Progress,Line Delivery Status,Agreed Delivery Date,Agreed Delivery Date Year,Agreed Delivery Date Year Month,Agreed Delivery Date Fiscal Year,Agreed Delivery Date Fiscal Quarter Year,Revised Agreed Delivery Date,Revised Agreed Delivery Date Year,Revised Agreed Delivery Date Year Month,Revised Agreed Delivery Date Fiscal Year,Revised Agreed Delivery Date Fiscal Quarter Year,Order Entry Date,Order Entry Date Year,Order Entry Date Year Month,Order Entry Date Fiscal Year,Order Entry Date Fiscal Quarter Year,Requested Delivery Date,Requested Delivery Date Year,Requested Delivery Date Year Month,Requested Delivery Date Fiscal Year,Requested Delivery Date Fiscal Quarter Year,Estimated Delivery Date,Estimated Delivery Date Year,Estimated Delivery Date Year Month,Estimated Delivery Date Fiscal Year,Estimated Delivery Date Fiscal Quarter Year,Latest Actual Delivery Date,Latest Actual Delivery Date Year,Latest Actual Delivery Date Year Month,Latest Actual Delivery Date Fiscal Year,Latest Actual Delivery Date Fiscal Quarter Year,RO Clarified Date,RO Sent Plan Fulfillment Date,RO Sent Sourcing RFX Event Date,Initial PSM Source Approval Date,Recipient Approval Date,USAID Approval Date,PO Released For Fulfillment Date,PO Released For Fulfillment Date Year,PO Released For Fulfillment Date Year Month,PO Released For Fulfillment Date Fiscal Year,PO Released For Fulfillment Date Fiscal Quarter Year,Committed Goods Available Date,Actual Goods Available Date,Actual Cargo Ready Date,QA Complete Date,Max Pick Up Date,Max Ship Date,Max Departure Date,Max Arrival Date,Order Cycle Time,RO on Hold - Client,RO on Hold - Recipient,RO on Hold – Pre-RFxPre-Allocation Stage,RO on Hold – Tech Package Stage,RO on Hold – Supply Planning,On Hold Pending PO Release,On Hold Pending RO Release,Line Item Total Dwell,RO Validation,Sourcing and Planning,USAID Approval,Process PODO,Manufacture,Pick Up,Deliver,Quality Assurance,Reason Code,Reason Text,Changed Field,Reason Code Duration
18846,RO10088244RO10088244_414,TO3,TO3,Congo DRC,RO10088244,RO10088244_4,RO10088244,14,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,28080.0,7300.8,28080.0,0.0,7300.8,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-25,2020,2020-12,2021,2021-Q1,2020-12-04,2020,2020-12,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-12-01,2020,2020-12,2021,2021-Q1,2020-09-06,2020,2020-09,2020,2020 Q4,2020-12-04,2020,2020-12,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-05-12,2020,2020-05,2020,2020-Q3,2020-05-15,,2020-06-25,,2020-07-09,2020-07-20,2020-07-20,2020-12-04,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,53.0,44.0,14.0,148.0,,AD012,"RDD was 12/1; original ADD was 12/25. The waiver leadtime was shorter than usual, so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-21.0
19111,RO10090221PO100162871,TO3,TO3,Bangladesh,RO10090221,PO10016287,PO10016287,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Land,Injectable Contraceptives,Injectable Contraceptives,100125GPA08P32Y,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, SR, 1 Vial                                                        ",UNT,Vial,1.0,5e-05,CBM,0.0125,KGM             ,317MISSION,,,,,N,Incepta Pharmaceuticals Ltd,"Unit 1, Injectable Potent Drug (IPD) Krishnapura, Sahabelishor, Dhamrai, Dhaka, Bangladesh",BD,Incepta Pharmaceuticals Ltd,Bangladesh,DDP,DAP,0.53,0.53,301320.0,159699.6,301320.0,0.0,159699.6,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,1.0,1.0,2,Delivered - On Time,2020-10-06,2020,2020-10,2021,2021-Q1,2020-10-06,2020,2020-10,2021,2021-Q1,2020-02-27,2020,2020-02,2020,2020-Q2,2020-08-28,2020,2020-08,2020,2020-Q4,2020-09-20,2020,2020-09,2020,2020 Q4,2020-10-07,2020,2020-10,2021,2021-Q1,,,,2020-07-24,2020-07-27,2020-07-28,2020-08-21,2020,2020-08,2020,2020-Q4,2020-09-20,,,,,2020-10-13,,,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,24.0,,,,,SD000,No delay,ESTIMATED_DELIVERY_DATE,
19169,RO10082137RO10082137_421,TO3,TO3,Congo DRC,RO10082137,RO10082137_4,RO10082137,21,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,8000.0,7040.0,8000.0,0.0,7040.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-04-28,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-02-15,2020,2020-02,2020,2020 Q2,2020-04-28,2020,2020-04,2020,2020-Q3,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-16,,2019-10-16,,2020-02-06,2020-02-13,2020-02-13,2020-04-28,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,7.0,113.0,82.0,,,,,
20293,RO10082138RO10082138_1615,TO3,TO3,Congo DRC,RO10082138,RO10082138_16,RO10082138,15,Shipment Delivered,GSC,Distribution Order,RDC,Air,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,8640.0,2592.0,8640.0,0.0,2592.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-04-28,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2020-03-31,2020,2020-03,2020,2020-Q2,2020-02-15,2020,2020-02,2020,2020 Q2,2020-04-28,2020,2020-04,2020,2020-Q3,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-21,,2019-10-18,,2020-02-11,2020-02-13,2020-02-13,2020-04-28,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,9.0,116.0,77.0,,,,,
20387,RO10088244RO10088244_818,TO3,TO3,Congo DRC,RO10088244,RO10088244_8,RO10088244,18,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,15840.0,4118.4,15840.0,0.0,4118.4,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-25,2020,2020-12,2021,2021-Q1,2020-12-07,2020,2020-12,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-12-01,2020,2020-12,2021,2021-Q1,2020-09-06,2020,2020-09,2020,2020 Q4,2020-12-07,2020,2020-12,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-05-12,2020,2020-05,2020,2020-Q3,2020-05-15,,2020-06-25,,2020-07-09,2020-07-20,2020-07-20,2020-12-07,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,53.0,44.0,14.0,151.0,,AD012,"RDD was 12/1; original ADD was 12/25. The waiver leadtime was shorter than usual, so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-18.0
20447,RO10090151PO100164371,TO3,TO3,Angola,RO10090151,PO10016437,PO10016437,1,Partially Delivered,GSC,Purchase Order,Direct Drop,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S27K,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.00011999999999999999,CBM,0.01845,KGM             ,317CORE,,,,,N,"PT Tunggal Idman Abdi (Supplier, Missionpharma).","PT Tunggal Idman Abdi (Hormone Plant 2), Jalan Jendral Ahmad Yani No.7, Jakarta Timur 13230. Indonesia",ID,Missionpharma A/S,Denmark,FCA,CPT,0.695,0.695,560000.0,389200.0,345548.0,0.0,240155.86,,N,Y,Y,Y,On Time Not In Full,On Time Not In Full,On Time Not In Full,,5.0,1.0,2,Delivered - On Time,2020-12-23,2020,2020-12,2021,2021-Q1,2020-12-23,2020,2020-12,2021,2021-Q1,2020-07-29,2020,2020-07,2020,2020-Q4,2020-11-18,2020,2020-11,2021,2021-Q1,2020-12-11,2020,2020-12,2021,2021 Q1,2020-12-28,2020,2020-12,2021,2021-Q1,,,2020-07-30,2020-07-31,2020-08-12,2020-08-12,2020-09-02,2020,2020-09,2020,2020-Q4,2020-09-14,2020-09-16,2020-09-17,,2020-09-28,2020-10-06,2020-10-06,2020-12-28,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,21.0,14.0,12.0,91.0,,SD000,"Despite COVID-19 challenges, Missionpharma met the GAD window",CHANGE_ORDER_DATE,
20462,RO10111122RO10111122_12,TO3,TO3,Senegal,RO10111122,RO10111122_1,RO10111122,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,117360.0,35208.0,117360.0,0.0,35208.0,,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,<-14,-16.0,1.0,2,Delivered - Early,2021-02-19,2021,2021-02,2021,2021-Q2,2021-02-19,2021,2021-02,2021,2021-Q2,2020-09-22,2020,2020-09,2020,2020-Q4,2021-01-31,2021,2021-01,2021,2021-Q2,2021-01-31,2021,2021-01,2021,2021 Q2,2021-02-03,2021,2021-02,2021,2021-Q2,,,2020-09-23,2020-11-04,2020-11-09,2020-11-13,2020-11-23,2020,2020-11,2021,2021-Q1,2020-11-26,,2020-11-30,,2021-01-27,2021-01-31,2021-01-31,2021-02-03,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,10.0,7.0,58.0,7.0,,,,,
20536,RO10102190PO100160962,TO3,TO3,Ghana,RO10102190,PO10016096,PO10016096,2,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOC09W04C,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (SM), 1 Cycle                                          ",UNT,Cycle,1.0,0.0,CBM,0.02136,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Germany,FCA,DDP,0.26,0.26,1310400.0,340704.0,1310415.0,0.0,340707.9,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,4.0,1.0,2,Delivered - On Time,2020-12-07,2020,2020-12,2021,2021-Q1,2020-12-07,2020,2020-12,2021,2021-Q1,2020-06-03,2020,2020-06,2020,2020-Q3,2020-09-30,2020,2020-09,2020,2020-Q4,2020-12-01,2020,2020-12,2021,2021 Q1,2020-12-11,2020,2020-12,2021,2021-Q1,,,2020-06-04,2020-06-19,2020-06-24,2020-07-13,2020-08-05,2020,2020-08,2020,2020-Q4,2020-09-15,2020-10-02,2020-10-05,,2020-10-28,2020-10-31,2020-10-31,2020-12-11,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,19.0,23.0,58.0,26.0,44.0,,SD007,GAD delayed due to production line performance issue. Not quality related,CHANGE_ORDER_DATE,
21233,RO10082137RO10082137_227,TO3,TO3,Congo DRC,RO10082137,RO10082137_2,RO10082137,27,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,1600.0,1408.0,1600.0,0.0,1408.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-5.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-04-01,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-02-15,2020,2020-02,2020,2020 Q2,2020-03-27,2020,2020-03,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-16,,2019-10-16,,2020-02-06,2020-02-13,2020-02-13,2020-03-27,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,7.0,113.0,50.0,,AD012,"""RDD is 12/31/2020, original ADD was 4/28/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD.""",AGREED_DELIVERY_DATE,-27.0
21367,RO10088250PO100142222,TO3,TO3,Congo DRC,RO10088250,PO10014222,PO10014222,2,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,1000.0,6900.0,1000.0,0.0,6900.0,,Y,N,Y,Y,Not On Time In Full,On Time In Full,On Time In Full,Between 8 and 30,8.0,1.0,2,Delivered - Late,2021-01-14,2021,2021-01,2021,2021-Q2,2021-01-14,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-11-30,2020,2020-11,2021,2021-Q1,2020-10-28,2020,2020-10,2021,2021 Q1,2021-01-22,2021,2021-01,2021,2021-Q2,,,2020-02-10,2020-02-26,2020-02-26,2020-02-27,2020-03-26,2020,2020-03,2020,2020-Q2,2020-07-02,2020-07-01,2020-07-21,,2020-08-06,2020-08-10,2020-08-10,2021-01-22,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,1.0,28.0,97.0,36.0,169.0,,SD000,AGAD added., ,
21369,RO10088245PO100144111,TO3,TO3,Congo DRC,RO10088245,PO10014411,PO10014411,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,100129GYV01S0AE,"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each                                                                                   ",UNT,Each,1.0,0.0005099999999999999,CBM,0.0625,KGM             ,317MISSION,,,,,N,N.V. Organon,"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands",NL,"Merck, Sharp + Dohme B.V.",Netherlands,FCA,DAP,8.5,8.5,2448.0,20808.0,2448.0,0.0,20808.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2021-04-01,2021,2021-04,2021,2021-Q3,2021-01-19,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020-Q3,2020-10-31,2020,2020-10,2021,2021 Q1,2021-01-19,2021,2021-01,2021,2021-Q2,,,2020-02-06,2020-03-10,2020-03-10,2020-03-12,2020-04-01,2020,2020-04,2020,2020-Q3,2020-08-14,2020-07-20,2020-08-11,,2020-08-28,2020-09-01,2020-09-01,2021-01-19,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,2.0,20.0,110.0,39.0,144.0,,AD012,"RDD was 4/1/2020; original ADD was 4/1/2021 due to the global shortage and allocation of NXT w/ CPG. Production for DRC was allocated earlier than initially planned and the waiver leadtime was shorter than usual, so PSM could deliver earlier.",AGREED_DELIVERY_DATE,-72.0
21393,RO10098125PO100152671,TO3,TO3,Burundi,RO10098125,PO10015267,PO10015267,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPA08P27K,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, SR, 1 Vial                                                        ",UNT,Vial,1.0,5e-05,CBM,0.00869,KGM             ,317MISSION,,,,,N,"PT Tunggal Idman Abdi (Supplier, Missionpharma).","PT Tunggal Idman Abdi (Hormone Plant 2), Jalan Jendral Ahmad Yani No.7, Jakarta Timur 13230. Indonesia",ID,Missionpharma A/S,Denmark,FCA,DDP,0.695,0.7,184000.0,127880.0,184000.0,0.0,127880.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-11-26,2020,2020-11,2021,2021-Q1,2020-10-01,2020,2020-10,2021,2021-Q1,2020-05-08,2020,2020-05,2020,2020-Q3,2020-10-30,2020,2020-10,2021,2021-Q1,2020-09-12,2020,2020-09,2020,2020 Q4,2020-10-01,2020,2020-10,2021,2021-Q1,,,2020-05-12,2020-05-20,2020-05-28,2020-05-28,2020-07-09,2020,2020-07,2020,2020-Q4,2020-08-10,2020-07-24,2020-07-24,,2020-08-04,2020-08-10,2020-08-10,2020-10-01,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,42.0,15.0,11.0,58.0,,AD012,"original ADD was end of Nov, but products were needed asap in country to avoid stockout. MP could make supply available slightly earlier, and the importation waiver could be expedited in country",AGREED_DELIVERY_DATE,-56.0
21410,RO10098125PO100152681,TO3,TO3,Burundi,RO10098125,PO10015268,PO10015268,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Other Non-Pharma,Medical Supplies,103696XUZ09C289,"Syringe, With Needle, 1 mL, 22G x 1.0 in, Auto-Disable, Sterile, Single Use, 100 Each                                           ",BOX,Each,100.0,,,,KGM             ,317MISSION,,,,,N,"Wuxi Yushou Medical Appliances Co. Ltd. (Supplier, Missionpharma)","Wuxi Yushou Medical Appliances Co. Ltd. No. 215 Xigang Road, Dongbeitang Town, Wuxi City, Jiangsu Province, China",CN,Missionpharma A/S,Denmark,FCA,DDP,5.0,5.0,1840.0,9200.0,1840.0,0.0,9200.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-11-26,2020,2020-11,2021,2021-Q1,2020-10-01,2020,2020-10,2021,2021-Q1,2020-05-08,2020,2020-05,2020,2020-Q3,2020-10-30,2020,2020-10,2021,2021-Q1,2020-09-12,2020,2020-09,2020,2020 Q4,2020-10-01,2020,2020-10,2021,2021-Q1,,,2020-05-12,2020-05-20,2020-05-28,2020-05-28,2020-07-09,2020,2020-07,2020,2020-Q4,2020-08-10,2020-07-24,2020-07-24,,2020-08-04,2020-08-10,2020-08-10,2020-10-01,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,42.0,15.0,11.0,58.0,,AD012,"original ADD was end of Nov, but products were needed asap in country to avoid stockout. MP could make supply available slightly earlier, and the importation waiver could be expedited in country",AGREED_DELIVERY_DATE,-56.0
21478,RO10062120PO100110971,TO3,TO3,Zambia,RO10062120,PO10011097,PO10011097,1,Partially Delivered,GSC,Purchase Order,Direct Drop,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOC09W04C,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (SM), 1 Cycle                                          ",UNT,Cycle,1.0,0.0,CBM,0.02136,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Germany,FCA,DDP,0.26,0.27,1008000.0,262080.0,820800.0,0.0,213408.0,,N,Y,Y,Y,On Time Not In Full,On Time Not In Full,On Time Not In Full,,0.0,1.0,2,Delivered - On Time,2019-11-15,2019,2019-11,2020,2020-Q1,2019-10-04,2019,2019-10,2020,2020-Q1,2018-08-21,2018,2018-08,2018,2018-Q4,2019-11-15,2019,2019-11,2020,2020-Q1,2019-09-25,2019,2019-09,2019,2019 Q4,2019-10-04,2019,2019-10,2020,2020-Q1,2018-08-21,,2018-08-21,2019-03-04,2019-03-13,2019-03-13,2019-06-20,2019,2019-06,2019,2019-Q3,2019-06-14,2019-06-20,2019-06-27,,2019-07-19,2019-07-27,2019-07-27,2019-10-04,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,99.0,0.0,29.0,77.0,,AD012,"supplier could get production earlier than initially expected, country is interested in getting products earlier and gave approval",AGREED_DELIVERY_DATE,-42.0
21740,RO10084357PO100139292,TO3,TO3,Zambia,RO10084357,PO10013929,PO10013929,2,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S27K,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.00011999999999999999,CBM,0.01845,KGM             ,317MISSION,,,,,N,"PT Tunggal Idman Abdi (Supplier, Missionpharma).","PT Tunggal Idman Abdi (Hormone Plant 2), Jalan Jendral Ahmad Yani No.7, Jakarta Timur 13230. Indonesia",ID,Missionpharma A/S,Denmark,FCA,DDP,0.7759999999999999,0.78,437000.0,339112.0,437000.0,0.0,339112.0,,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,Between 8 and 30,18.0,1.0,2,Delivered - Late,2020-10-15,2020,2020-10,2021,2021-Q1,2020-10-15,2020,2020-10,2021,2021-Q1,2019-11-14,2019,2019-11,2020,2020-Q1,2020-10-15,2020,2020-10,2021,2021-Q1,2020-10-19,2020,2020-10,2021,2021 Q1,2020-11-02,2020,2020-11,2021,2021-Q1,,,,2020-01-29,2020-01-29,2020-01-30,2020-03-09,2020,2020-03,2020,2020-Q2,2020-07-10,2020-07-09,2020-07-09,,2020-09-09,2020-09-15,2020-09-15,2020-11-02,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,39.0,122.0,62.0,54.0,,SD000,Documents provided on time from Missionpharma,CHANGE_ORDER_DATE,
22236,RO10102382PO100162851,TO3,TO1,Ethiopia,RO10102382,PO10016285,PO10016285,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Condoms,Male Condoms,100950XXA0DA0AH,"Male Condom (Latex) Lubricated, Protector Plus, 53 mm, 3000 Pieces                                                              ",CAS,Piece,3000.0,,,,KGM             ,311MISSION,,,,,N,Thai Nippon Rubber Industry Ltd.,"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110",TH,Thai Nippon Rubber Industry Ltd.,Thailand,FCA,DDP,76.72,76.72,1112.0,85312.64,1112.0,0.0,85312.64,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,1.0,1.0,2,Delivered - On Time,2021-01-28,2021,2021-01,2021,2021-Q2,2020-11-24,2020,2020-11,2021,2021-Q1,2020-06-09,2020,2020-06,2020,2020-Q3,2020-08-05,2020,2020-08,2020,2020-Q4,2020-11-23,2020,2020-11,2021,2021 Q1,2020-11-25,2020,2020-11,2021,2021-Q1,2020-06-15,,2020-06-09,2020-06-29,2020-07-16,2020-07-23,2020-08-03,2020,2020-08,2020,2020-Q4,2020-09-28,2020-09-30,2020-09-29,,2020-10-15,2020-10-19,2020-10-19,2020-11-25,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,11.0,58.0,15.0,41.0,,AD012,Updated AD012 date of early delivery revising typo from 11/25/2021 to 11/24/2020. Added POD to sharepoint,AGREED_DELIVERY_DATE,-366.0
